"","X12_13_02_U133A_Mer_Latin_Square_Expt6_R1","X12_13_02_U133A_Mer_Latin_Square_Expt6_R2","X12_13_02_U133A_Mer_Latin_Square_Expt6_R3","X12_13_02_U133A_Mer_Latin_Square_Expt7_R1","X12_13_02_U133A_Mer_Latin_Square_Expt7_R2","X12_13_02_U133A_Mer_Latin_Square_Expt7_R3"
"214672_at",356.280409931367,359.728157123586,365.838514519796,353.066541441668,312.097997276836,357.298415011329
"214673_s_at",65.9307041924576,128.662951891799,85.8247939191267,120.43236822665,111.198860773121,83.0343198114602
"214674_at",114.662215129359,72.4322787579666,76.6793520656067,106.974493069002,82.2482770388609,155.796275693381
"214675_at",19.7029810514323,113.920360340382,58.724123996503,153.788755705442,71.6778143569407,28.9943095773207
"214676_x_at",72.6560736086462,33.8190498889063,97.6708457993123,74.6618254236956,125.643231018651,99.188096666439
"214677_x_at",16.9977219776393,17.8362097223244,20.8045468077868,18.6177713491191,14.7096233519703,17.0634868851115
"214678_x_at",411.022460678199,274.939147921153,240.888552169312,437.652305666171,304.538207253743,300.158446802841
"214679_x_at",426.248163956253,483.05699050269,466.658658922095,555.464205122194,567.107143308254,426.350914889911
"214680_at",16.0029107343468,21.8440515427274,25.3045243040836,18.1072529628337,20.0726760798108,23.1200742090486
"214681_at",83.4755948574684,21.5449333145764,90.5844219655069,90.3659473342951,67.4333285678117,51.6567936934575
"214682_at",7.09560800401952,11.1224193670117,6.19725910093703,24.1690423226227,13.1764612531287,8.05776268691905
"214683_s_at",143.950290195599,154.550513881257,187.091195686358,195.274949206689,229.092967701707,170.839454093792
"214684_at",197.770079012841,165.873853944246,206.714688052084,246.175685920334,226.693912139572,261.576948428638
"214685_at",8.08408891086482,35.6073265407866,28.8897709610716,16.2015138097794,36.7572854328362,48.9153033669115
"214686_at",258.880684475967,299.34742359195,332.113313177378,268.623863919029,356.991695263123,343.215356796009
"214687_x_at",13993.9688456767,14374.2464000323,13591.7026338972,13160.0374354497,14436.113783036,13804.5526409496
"214688_at",99.282834825674,93.5725943864472,105.20283749732,90.5137219773074,129.001853633673,88.454781292401
"214689_at",40.8780903085596,28.735547773706,71.0112607304736,33.7562480374936,26.149592849064,27.0048577654284
"214690_at",21.4771749154581,41.8537981766471,34.0440537407013,21.0903702198292,49.1888692489942,36.8510146575995
"214691_x_at",112.307365721918,139.920364625799,90.1494564570212,125.295569455205,98.5002825156299,128.280655170916
"214692_s_at",13.5274367001465,13.5265666826192,14.8504573868435,17.3646701741592,25.2669794728784,17.4917521491408
"214693_x_at",624.231555733375,658.28159331994,707.632139286508,609.877825802027,806.214416472941,618.40392534556
"214694_at",216.302321421224,235.515949683149,129.870840989671,221.933703228079,114.871904213207,266.571818551163
"214695_at",169.597905615916,176.874098214209,175.479775130222,145.354339359401,154.164536751073,220.377710526738
"214696_at",460.090361510996,480.250300361047,441.142096086236,536.185695806129,478.425325074225,526.226883937732
"214697_s_at",346.548825271936,449.521916017782,361.622097252478,420.076180379218,464.815647286263,412.7566320284
"214698_at",178.809746059103,153.448661669334,164.773754349064,184.650139126431,129.992663899067,127.074276317007
"214699_x_at",185.086245884813,295.568904367257,193.534649129982,266.525902319906,144.920166324274,364.815102759731
"214700_x_at",318.743444941922,238.913961073749,334.231021097457,257.306862535525,287.660474406369,199.529605664627
"214701_s_at",392.503213218719,417.909976614116,303.438037522459,335.92264750829,224.487498807588,389.424823815533
"214702_at",6.20420628269691,41.7974317684187,28.8093035239676,42.2660859497642,54.0833467082711,25.3400332438402
"214703_s_at",203.480696141424,218.94742764757,219.25463926896,241.667445355086,199.100793936554,245.080009365178
"214704_at",16.3889846561974,22.1865429915211,14.1855997499984,17.8690290032117,21.0178530864302,12.6600631698018
"214705_at",4.14177180132994,32.4804915137636,14.5493705975968,20.7012135924836,10.1834829181197,12.9941252749505
"214706_at",242.979498652751,351.53879928295,251.00069866828,194.069253508644,213.647355704538,309.979154811674
"214707_x_at",186.82948072692,291.634015197902,208.81656431228,352.628898781672,330.601813957972,414.749180305601
"214708_at",7.48939812991553,14.2510520035635,58.53143763347,67.2652664130916,50.2244730194343,8.24222537471877
"214709_s_at",4328.34660154328,4208.22995132406,4249.49824817227,4669.29674451166,5065.82023635195,4052.69718966385
"214710_s_at",3811.28697847893,3624.18734396414,4014.05145455056,3952.52673204237,4044.14230765556,3573.91113830653
"214711_at",245.54669073542,251.805992781192,319.344700965617,221.749391223663,227.528424346702,273.314853067012
"214712_at",24.8149314910604,4.49835584360383,1.11720108511218,1.85031068576815,2.54417641027224,3.87180849224792
"214713_at",193.30050049215,197.077961007684,138.99348525208,220.214770499872,194.689571923624,230.632550249922
"214714_at",324.675028979434,271.258324810664,239.12523916484,367.568745967399,311.695670025298,324.821343162109
"214715_x_at",398.90182205053,423.055094795651,423.347586646519,440.561060134524,382.27740536485,394.716570759251
"214716_at",74.3167631385727,67.2752387262675,47.5379946177932,51.4703922192454,83.4525956514864,56.2531699454197
"214717_at",56.7441214021958,52.9319117896163,45.5010796879796,12.1482238239955,15.2471052261316,17.7775341273911
"214718_at",296.120248382379,332.046422159464,267.681929825186,327.421013182093,317.646677806064,196.442628656983
"214719_at",8.24290851384993,13.1538750693782,5.25140088127851,13.0765312150712,8.45776848295036,11.460014725607
"214720_x_at",560.957909947146,508.656811580427,556.741980627598,528.815430345503,596.162995961157,538.054382374665
"214721_x_at",254.950076316279,303.594370067056,243.678647169354,216.536693143152,247.452299941266,221.907411282243
"214722_at",305.502551948035,347.89717660209,350.228334918925,320.978398625536,473.721381706792,272.718855046966
"214723_x_at",63.0142396535942,59.8796343954442,13.2366361830971,41.7165537927463,33.4156833067786,60.7850394063987
"214724_at",442.986876740669,559.847849274904,436.879890070987,603.125431542168,583.471326346778,615.668678754786
"214725_at",15.4270211971938,9.09055469336541,19.74412318905,28.3545036261486,22.8435218250342,21.8224462955107
"214726_x_at",718.342293579453,666.36626703034,613.953113883233,648.490800841587,639.651513114045,684.576442354026
"214727_at",113.576702860767,173.860227507593,115.96476831487,120.239728697441,151.59817438722,213.928740890652
"214728_x_at",757.847353793478,818.778801345145,831.324088368249,678.861872124175,648.406726730968,561.997385142233
"214729_at",53.6270398253003,129.430271094074,69.6843410297946,108.529791286566,71.6764126443748,71.3552620194761
"214730_s_at",1430.01126345619,1485.96959591961,1404.92886512178,1426.07689840068,1501.91069048226,1440.72336153923
"214731_at",116.224824552021,91.0134235384439,80.5077278354356,143.480974998183,86.4058996730615,86.8607835257692
"214732_at",211.275830195022,222.923885845061,157.624732505152,206.46693291394,194.892957841217,242.002128644613
"214733_s_at",335.173695984254,260.207853873681,347.094220521034,279.278164978079,348.948869962979,364.499656224791
"214734_at",168.091242595649,201.438515275379,121.078961267488,165.963053193992,165.749013659649,161.283209698366
"214735_at",41.1532052191328,18.2602651201489,42.5578999579181,21.7308315314203,34.2061855140311,36.22347766489
"214736_s_at",759.53005604876,803.231911542789,814.742251644936,839.807928266464,781.461952183874,846.685249740766
"214737_x_at",5542.24085990877,5407.81505944958,5250.09581516188,5637.51765978601,5302.97457002903,5664.09932532845
"214738_s_at",199.849459053586,176.968999579273,125.553537062534,177.158773602146,141.354364167696,139.575900805311
"214739_at",76.097585797938,109.786836550567,56.8645088669548,115.717190761653,73.208601465371,102.291589267626
"214740_at",37.4862483423487,36.963843401483,82.195138161289,70.3729471530734,23.8915000147308,65.6367189454296
"214741_at",608.43182359511,422.31223763851,674.384005599948,627.076811684694,666.881163535806,563.761229408398
"214742_at",107.676154460731,145.066397110951,146.1119656711,99.7407542133397,134.339615478581,89.0013366474827
"214743_at",749.258881266433,749.517123009465,815.814798503391,777.550111543292,795.680799413898,748.247417202941
"214744_s_at",104.886630718187,37.3806092237056,59.6196606790812,71.5902913268976,52.1103191922437,20.6454496291954
"214745_at",13.7722696029367,69.7137367305854,41.1437968756285,11.3168000629812,72.8760431968558,55.5751946344329
"214746_s_at",226.966019818858,273.364554495052,216.971524053857,250.17304747561,304.264296835713,283.028311405859
"214747_at",75.8842753939147,13.2401111610633,41.0815869149054,79.3120364867484,66.937984466892,15.7137555272482
"214748_at",106.390821236798,120.983411335091,118.430483257386,127.923183966428,112.465645965348,112.85735948366
"214749_s_at",1387.1911790113,1517.95746469487,1379.28781503534,1314.4219369179,1346.72458207541,1476.08752599717
"214750_at",42.5492720310069,38.971937855757,25.7164381856766,26.8946147229045,33.7054904146428,33.1308440375192
"214751_at",113.026159711234,142.924693066469,141.965961678313,148.559223341498,125.210344597725,92.8497121022819
"214752_x_at",2738.28442988903,3274.87626515579,2933.83849529869,2803.15521701415,2678.42652027022,3174.32655613546
"214753_at",92.653056258316,33.2658642179835,98.2334681267405,101.333628126962,37.5948623698555,98.682277988082
"214754_at",268.365519148806,92.7828307274396,125.170028413755,112.220322769497,119.722524895408,117.732075380724
"214755_at",188.385596429577,236.424413196919,263.035840891361,260.284992269087,251.735891388085,241.754235296071
"214756_x_at",833.172023787518,873.720748710599,877.316328408008,776.548421679719,771.778402200404,885.383464221248
"214757_at",35.2386227185346,22.9841170129501,10.3961853305857,20.3827523743065,11.8561750865352,16.821063930364
"214758_at",101.825960471294,116.841862650024,96.3963217408696,97.4186812825758,85.2223099484282,72.6823323020257
"214759_at",352.158523167035,323.849430684338,233.209443335302,276.67145684969,290.826138188423,318.657281921192
"214760_at",276.014983649451,312.560936207802,299.865763100365,239.18870295038,289.681696692765,233.901248228461
"214761_at",79.3990144282385,64.7705649706823,39.9020972258434,35.4661233596254,65.7086300750933,89.3270521188752
"214762_at",86.1832657911086,113.870987459155,87.5646217114629,119.261459704643,83.1545877501821,56.608707508066
"214763_at",112.703296300134,32.5625970812516,34.117685866053,29.4489076862129,134.708053797533,123.899001678783
"214764_at",96.3616855152871,38.5130039231417,115.417236314611,77.2455420765232,111.800222105697,103.838461426278
"214765_s_at",193.986317045645,138.360070663852,224.780052920707,199.717193685677,185.361210437313,161.338583422232
"214766_s_at",481.981590148691,457.421258047391,490.719629645118,695.721831212391,592.560103441302,524.594336731836
"214767_s_at",176.312512864437,359.948150207551,165.16567118825,137.934137226158,232.045241048656,293.425347380102
"214768_x_at",25.4322151569029,21.9051631816883,25.0687999846359,17.8315473521723,37.09785624008,40.1300516083216
"214769_at",62.9510037411215,43.8673779099733,80.0135292788222,50.0645632600608,62.7293589643106,47.7344141349962
"214770_at",1.6374624948485,9.70449471038295,10.0188420427441,7.77097806494112,2.14381317451912,3.43538476279795
"214771_x_at",2203.8619841222,2326.04911876034,2323.35910494714,2400.73150306021,2357.07011920526,2429.3636595047
"214772_at",103.405870937421,125.752435754667,77.6700111396467,90.2783328711528,135.006883136374,136.247572506612
"214773_x_at",490.123555898993,508.656523661645,545.294151358007,486.651834051999,397.860264060842,404.046644515855
"214774_x_at",2.07679515657386,3.62753606054689,4.08459922906168,2.87818507305521,0.899109293595209,18.7312183233718
"214775_at",151.297467984366,168.706043514206,165.717870712943,191.497688151804,167.405954047432,145.56246125113
"214776_x_at",1.20184863722127,0.345336633125974,9.37232826378195,7.35465163968822,3.5414052861575,1.54768839533478
"214777_at",11.3077854680489,15.3734689478639,29.975193764401,20.1805080292924,19.9066735636757,13.2001147776746
"214778_at",6.33968337238908,78.0087667820995,64.0153113902902,73.8674663457107,75.3876549872196,29.2230186037739
"214779_s_at",211.819209981508,204.380111568987,174.815840053679,238.674426273978,195.32721084381,199.858198873974
"214780_s_at",222.183523688884,315.109244237185,256.903423878584,294.298788559992,302.632536751464,278.698731066102
"214781_at",3.73063483447195,4.90133196617278,3.72318989657587,6.4709041762664,3.93480210078169,10.0359081565499
"214782_at",52.6432595431356,7.21829991716099,62.3749319186194,29.6597527469619,60.9848623526448,19.9197945407998
"214783_s_at",193.762971386752,219.725536735177,169.459604061316,254.292857950542,229.988812417816,234.499970730726
"214784_x_at",1295.30884268501,1283.95054290448,1243.22720046905,1243.36063495775,1136.78435546463,1251.18336645757
"214785_at",158.797174434976,218.721611786828,195.788130752402,176.857666419224,199.387584658704,210.748709601814
"214786_at",17.7932187237956,14.6959470647938,57.1855246830022,39.6849999423569,34.5858640049571,8.27220320049447
"214787_at",94.0286144992006,35.7996089476816,63.8634650989526,42.0941265445089,15.933122633782,82.5764780189423
"214788_x_at",35.8497802377192,41.572066971241,76.4141495256726,43.7101617499591,51.1296395230722,53.0667189075614
"214789_x_at",1214.0625125702,1239.09662410315,1447.88577258827,1349.41298731199,1332.4633154531,1235.47541453127
"214790_at",27.114238940513,60.0746579580668,39.7742709845264,38.2147715962103,54.6098282590134,39.5506312445241
"214791_at",210.225610371001,256.905642591166,274.612544338963,291.785423799915,350.134169135521,265.213145445722
"214792_x_at",93.5262380745665,100.207264350496,118.932499150631,100.640094382905,111.820638700932,108.446413323141
"214793_at",60.1941718879866,45.0404056250614,53.2051981817603,9.46970309526477,13.9803633350942,13.2732110529162
"214794_at",937.628761313722,992.940483935903,1090.09397929477,1158.82836732105,1009.74077482676,999.820937587736
"214795_at",224.308652157805,171.216468870605,174.687579034083,185.586462397666,240.813583094757,183.473193454267
"214796_at",42.7314514670576,37.6580551386132,22.4460664673505,17.9560715157742,33.3315260919402,56.9831326739863
"214797_s_at",134.121330410994,121.845775657399,82.9149359326887,104.79838000147,101.9014271115,105.919036399356
"214798_at",45.7794449057669,62.0093831805954,58.2429157816655,66.1757473709344,67.3545180961974,38.033786374873
"214799_at",10.348873692172,27.2663352741108,23.5153783897737,10.5975241301546,37.9479080749756,22.4707680993911
"214800_x_at",3081.86444205966,2585.52375558433,3054.47820358842,3475.62099521016,3434.73296432179,3061.00169137309
"214801_at",1292.19624996864,1164.72804371511,1318.82518767619,1392.37238255586,1335.16140312404,1210.0026356372
"214802_at",14.1979194200369,12.0008878016336,9.22356303346221,14.9959578340277,8.7219014251197,12.2003925065223
